ZIP_CODE,STATE,RUCA1,RUCA2
33166,FL,1,1
33167,FL,1,1
33168,FL,1,1
33169,FL,1,1
33170,FL,1,1
33172,FL,1,1
33173,FL,1,1
33174,FL,1,1
33175,FL,1,1
33176,FL,1,1
33177,FL,1,1
33178,FL,1,1
33179,FL,1,1
33180,FL,1,1
33181,FL,1,1
33182,FL,1,1
33183,FL,1,1
33184,FL,1,1
33185,FL,1,1
33186,FL,1,1
33187,FL,1,1
33188,FL,1,1
33189,FL,1,1
33190,FL,1,1
33191,FL,1,1
33192,FL,1,1
33193,FL,1,1
33194,FL,1,1
33195,FL,1,1
33196,FL,1,1
33197,FL,1,1
33198,FL,1,1
33199,FL,1,1
33206,FL,1,1
33222,FL,1,1
33231,FL,1,1
33233,FL,1,1
33234,FL,1,1
33238,FL,1,1
33239,FL,1,1
33242,FL,1,1
33243,FL,1,1
33245,FL,1,1
33247,FL,1,1
33255,FL,1,1
33256,FL,1,1
33257,FL,1,1
33261,FL,1,1
33265,FL,1,1
33266,FL,1,1
33269,FL,1,1
33280,FL,1,1
33283,FL,1,1
33296,FL,1,1
33299,FL,1,1
33301,FL,1,1
33302,FL,1,1
33303,FL,1,1
33304,FL,1,1
33305,FL,1,1
33306,FL,1,1
33307,FL,1,1
33308,FL,1,1
33309,FL,1,1
33310,FL,1,1
33311,FL,1,1
33312,FL,1,1
33313,FL,1,1
33314,FL,1,1
33315,FL,1,1
33316,FL,1,1
33317,FL,1,1
33318,FL,1,1
33319,FL,1,1
33320,FL,1,1
33321,FL,1,1
33322,FL,1,1
33323,FL,1,1
33324,FL,1,1
33325,FL,1,1
33326,FL,1,1
33327,FL,1,1
33328,FL,1,1
33329,FL,1,1
33330,FL,1,1
33331,FL,1,1
33332,FL,1,1
33334,FL,1,1
33335,FL,1,1
33336,FL,1,1
33337,FL,1,1
33338,FL,1,1
33339,FL,1,1
33340,FL,1,1
33345,FL,1,1
33346,FL,1,1
33348,FL,1,1
33349,FL,1,1
33351,FL,1,1
33355,FL,1,1
33359,FL,1,1
33388,FL,1,1
33394,FL,1,1
33401,FL,1,1
33402,FL,1,1
33403,FL,1,1
33404,FL,1,1
33405,FL,1,1
33406,FL,1,1
33407,FL,1,1
33408,FL,1,1
33409,FL,1,1
33410,FL,1,1
33411,FL,1,1
33412,FL,1,1
33413,FL,1,1
33414,FL,1,1
33415,FL,1,1
33416,FL,1,1
33417,FL,1,1
33418,FL,1,1
33419,FL,1,1
33420,FL,1,1
33421,FL,1,1
33422,FL,1,1
33424,FL,1,1
33425,FL,1,1
33426,FL,1,1
33427,FL,1,1
33428,FL,1,1
33429,FL,1,1
33430,FL,4,4
33431,FL,1,1
33432,FL,1,1
33433,FL,1,1
33434,FL,1,1
33435,FL,1,1
33436,FL,1,1
33437,FL,1,1
33438,FL,7,7.2
33440,FL,4,4
33441,FL,1,1
33442,FL,1,1
33443,FL,1,1
33444,FL,1,1
33445,FL,1,1
33446,FL,1,1
33448,FL,1,1
33449,FL,1,1
33454,FL,1,1
33455,FL,1,1
33458,FL,1,1
33459,FL,4,4
33460,FL,1,1
33461,FL,1,1
33462,FL,1,1
33463,FL,1,1
33464,FL,1,1
33465,FL,1,1
33466,FL,1,1
33467,FL,1,1
33468,FL,1,1
33469,FL,1,1
33470,FL,1,1
33471,FL,7,7
33472,FL,1,1
33473,FL,1,1
33474,FL,1,1
33475,FL,1,1
33476,FL,7,7.2
33477,FL,1,1
33478,FL,2,2
33480,FL,1,1
33481,FL,1,1
33482,FL,1,1
33483,FL,1,1
33484,FL,1,1
33486,FL,1,1
33487,FL,1,1
33488,FL,1,1
33493,FL,4,4
33496,FL,1,1
33497,FL,1,1
33498,FL,1,1
33499,FL,1,1
33503,FL,2,2
33508,FL,1,1
33509,FL,1,1
33510,FL,1,1
33511,FL,1,1
33513,FL,3,3
33514,FL,3,3
33521,FL,2,2
33523,FL,1,1.1
33524,FL,1,1.1
33525,FL,1,1.1
33526,FL,1,1.1
33527,FL,1,1
33530,FL,1,1
33534,FL,1,1
33537,FL,1,1.1
33538,FL,7,7
33539,FL,1,1.1
33540,FL,1,1.1
33541,FL,1,1.1
33542,FL,1,1.1
33543,FL,1,1
33544,FL,1,1
33545,FL,1,1
33547,FL,1,1
33548,FL,1,1
33549,FL,1,1
33550,FL,1,1
33556,FL,1,1
33558,FL,1,1
33559,FL,1,1
33563,FL,1,1
33564,FL,1,1
33565,FL,1,1
33566,FL,1,1
33567,FL,1,1
33568,FL,1,1
33569,FL,1,1
33570,FL,1,1
33571,FL,1,1
33572,FL,1,1
33573,FL,1,1
33574,FL,1,1.1
33575,FL,1,1
33576,FL,1,1.1
33578,FL,1,1
33579,FL,1,1
33583,FL,1,1
33584,FL,1,1
33585,FL,3,3
33586,FL,1,1
33587,FL,1,1
33592,FL,1,1
33593,FL,2,2.1
33594,FL,1,1
33595,FL,1,1
33596,FL,1,1
33597,FL,3,3
33598,FL,1,1
33601,FL,1,1
33602,FL,1,1
33603,FL,1,1
33604,FL,1,1
33605,FL,1,1
33606,FL,1,1
33607,FL,1,1
33608,FL,1,1
33609,FL,1,1
33610,FL,1,1
33611,FL,1,1
33612,FL,1,1
33613,FL,1,1
33614,FL,1,1
33615,FL,1,1
33616,FL,1,1
33617,FL,1,1
33618,FL,1,1
33619,FL,1,1
33620,FL,1,1
33621,FL,1,1
33622,FL,99,99
33623,FL,99,99
33624,FL,1,1
33625,FL,1,1
33626,FL,1,1
33629,FL,1,1
33630,FL,99,99
33631,FL,1,1
33633,FL,1,1
33634,FL,1,1
33635,FL,1,1
33637,FL,1,1
33646,FL,1,1
33647,FL,1,1
33650,FL,1,1
33655,FL,1,1
33660,FL,1,1
33661,FL,1,1
33662,FL,1,1
33663,FL,1,1
33664,FL,1,1
33672,FL,1,1
33673,FL,1,1
33674,FL,1,1
33675,FL,1,1
33677,FL,1,1
33679,FL,1,1
33680,FL,1,1
33681,FL,1,1
33682,FL,1,1
33684,FL,1,1
33685,FL,1,1
33686,FL,1,1
33687,FL,1,1
33688,FL,1,1
33689,FL,1,1
33694,FL,1,1
33701,FL,1,1
33702,FL,1,1
33703,FL,1,1
33704,FL,1,1
33705,FL,1,1
33706,FL,1,1
33707,FL,1,1
33708,FL,1,1
33709,FL,1,1
33710,FL,1,1
33711,FL,1,1
33712,FL,1,1
33713,FL,1,1
33714,FL,1,1
33715,FL,1,1
33716,FL,1,1
33729,FL,1,1
33730,FL,1,1
33731,FL,1,1
33732,FL,1,1
33733,FL,1,1
33734,FL,1,1
33736,FL,1,1
33738,FL,1,1
33740,FL,1,1
33741,FL,1,1
33742,FL,1,1
33743,FL,1,1
33744,FL,1,1
33747,FL,1,1
33755,FL,1,1
33756,FL,1,1
33757,FL,1,1
33758,FL,1,1
33759,FL,1,1
33760,FL,1,1
33761,FL,1,1
33762,FL,1,1
33763,FL,1,1
33764,FL,1,1
33765,FL,1,1
33766,FL,1,1
33767,FL,1,1
33769,FL,1,1
33770,FL,1,1
33771,FL,1,1
33772,FL,1,1
33773,FL,1,1
33774,FL,1,1
33775,FL,1,1
33776,FL,1,1
33777,FL,1,1
33778,FL,1,1
33779,FL,1,1
33780,FL,1,1
33781,FL,1,1
33782,FL,1,1
33784,FL,1,1
33785,FL,1,1
33786,FL,1,1
33801,FL,1,1
33802,FL,1,1
33803,FL,1,1
33804,FL,1,1
33805,FL,1,1
33806,FL,1,1
33807,FL,1,1
33809,FL,1,1
33810,FL,1,1
33811,FL,1,1
33812,FL,1,1
33813,FL,1,1
33815,FL,1,1
33820,FL,2,2
33823,FL,1,1
33825,FL,1,1
33826,FL,1,1
33827,FL,2,2
33830,FL,1,1
33831,FL,1,1
33834,FL,4,4
33835,FL,2,2
33836,FL,1,1
33837,FL,1,1
33838,FL,1,1
33839,FL,1,1
33840,FL,1,1
33841,FL,2,2
33843,FL,7,7
33844,FL,1,1
33845,FL,1,1
33846,FL,1,1
33847,FL,2,2
33848,FL,1,1.1
33849,FL,1,1
33850,FL,1,1
33851,FL,1,1
33852,FL,4,4.1
33853,FL,1,1
33854,FL,2,2
33855,FL,2,2
33856,FL,2,2
33857,FL,1,1
33858,FL,1,1
33859,FL,1,1
33860,FL,1,1
33862,FL,4,4.1
33863,FL,1,1
33865,FL,4,4
33867,FL,7,7
33868,FL,1,1
33870,FL,1,1
33871,FL,1,1
33872,FL,1,1
33873,FL,4,4
33875,FL,1,1
33876,FL,1,1
33877,FL,1,1
33880,FL,1,1
33881,FL,1,1
33882,FL,1,1
33883,FL,1,1
33884,FL,1,1
33885,FL,1,1
33888,FL,1,1
33890,FL,10,10
33896,FL,2,2.1
33897,FL,2,2.1
33898,FL,2,2
33901,FL,1,1
33902,FL,1,1
33903,FL,1,1
33904,FL,1,1
33905,FL,1,1
33906,FL,1,1
33907,FL,1,1
33908,FL,1,1
33909,FL,1,1
33910,FL,1,1
33911,FL,1,1
33912,FL,1,1
33913,FL,1,1
33914,FL,1,1
33915,FL,1,1
33916,FL,1,1
33917,FL,1,1
33918,FL,1,1
33919,FL,1,1
33920,FL,2,2
33921,FL,10,10
33922,FL,2,2
33924,FL,10,10.1
33927,FL,1,1
33928,FL,1,1
33929,FL,1,1
33930,FL,10,10
33931,FL,1,1
33932,FL,1,1
33935,FL,2,2
33936,FL,1,1
33938,FL,1,1
33944,FL,7,7
33945,FL,2,2
33946,FL,1,1
33947,FL,1,1
33948,FL,1,1
33949,FL,1,1
33950,FL,1,1
33951,FL,1,1
33952,FL,1,1
33953,FL,1,1
33954,FL,1,1
33955,FL,1,1
33956,FL,10,10.1
33957,FL,1,1
33960,FL,10,10
33965,FL,1,1
33966,FL,1,1
33967,FL,1,1
33970,FL,1,1
33971,FL,1,1
33972,FL,1,1
33973,FL,1,1
33974,FL,1,1
33975,FL,2,2
33976,FL,1,1
33980,FL,1,1
33981,FL,1,1
33982,FL,1,1
33983,FL,1,1
33990,FL,1,1
33991,FL,1,1
33993,FL,1,1
33994,FL,1,1
34101,FL,1,1
34102,FL,1,1
34103,FL,1,1
34104,FL,1,1
34105,FL,1,1
34106,FL,1,1
34107,FL,1,1
34108,FL,1,1
34109,FL,1,1
34110,FL,1,1
34112,FL,1,1
34113,FL,1,1
34114,FL,1,1
34116,FL,1,1
34117,FL,1,1
34119,FL,1,1
34120,FL,2,2
34133,FL,1,1
34134,FL,1,1
34135,FL,1,1
34136,FL,1,1
34137,FL,1,1
34138,FL,1,1
34139,FL,1,1
34140,FL,1,1
34141,FL,1,1
34142,FL,2,2
34143,FL,2,2
34145,FL,1,1
34146,FL,1,1
34201,FL,1,1
34202,FL,1,1
34203,FL,1,1
34204,FL,1,1
34205,FL,1,1
34206,FL,1,1
34207,FL,1,1
34208,FL,1,1
34209,FL,1,1
34210,FL,1,1
34211,FL,2,2
34212,FL,1,1
34215,FL,1,1
34216,FL,1,1
34217,FL,1,1
34218,FL,1,1
34219,FL,1,1
34220,FL,1,1
34221,FL,1,1
34222,FL,1,1
34223,FL,1,1
34224,FL,1,1
34228,FL,1,1
34229,FL,1,1
34230,FL,1,1
34231,FL,1,1
34232,FL,1,1
34233,FL,1,1
34234,FL,1,1
34235,FL,1,1
34236,FL,1,1
34237,FL,1,1
34238,FL,1,1
34239,FL,1,1
34240,FL,1,1
34241,FL,1,1
34242,FL,1,1
34243,FL,1,1
34249,FL,1,1
34250,FL,1,1
34251,FL,2,2
34260,FL,1,1
34264,FL,1,1
34265,FL,3,3
34266,FL,3,3
34267,FL,3,3
34268,FL,3,3
34269,FL,1,1
34270,FL,1,1
34272,FL,1,1
34274,FL,1,1
34275,FL,1,1
34276,FL,1,1
34277,FL,1,1
34278,FL,1,1
34280,FL,1,1
34281,FL,1,1
34282,FL,1,1
34284,FL,1,1
34285,FL,1,1
34286,FL,1,1
34287,FL,1,1
34288,FL,1,1
34289,FL,1,1
34290,FL,1,1
34291,FL,1,1
34292,FL,1,1
34293,FL,1,1
34295,FL,1,1
34420,FL,1,1.1
34421,FL,1,1.1
34423,FL,2,2
34428,FL,1,1
34429,FL,1,1
34430,FL,2,2
34431,FL,2,2
34432,FL,2,2
34433,FL,1,1
34434,FL,1,1
34436,FL,1,1
34441,FL,1,1
34442,FL,1,1
34445,FL,1,1
34446,FL,3,3
34447,FL,2,2
34448,FL,1,1
34449,FL,2,2
34450,FL,1,1
34451,FL,1,1
34452,FL,1,1
34453,FL,1,1
34460,FL,1,1
34461,FL,1,1
34464,FL,1,1
34465,FL,1,1
34470,FL,1,1
34471,FL,1,1
34472,FL,1,1
34473,FL,2,2
34474,FL,1,1
34475,FL,1,1
34476,FL,1,1
34477,FL,1,1
34478,FL,1,1
34479,FL,1,1
34480,FL,1,1
34481,FL,1,1
34482,FL,1,1
34483,FL,1,1
34484,FL,1,1.1
34487,FL,2,2
34488,FL,2,2
34489,FL,1,1
34491,FL,1,1.1
34492,FL,1,1.1
34498,FL,2,2
34601,FL,1,1.1
34602,FL,2,2
34603,FL,1,1.1
34604,FL,1,1.1
34605,FL,1,1.1
34606,FL,1,1.1
34607,FL,1,1.1
34608,FL,1,1.1
34609,FL,1,1.1
34610,FL,1,1.1
34611,FL,1,1.1
34613,FL,1,1.1
34614,FL,1,1.1
34636,FL,2,2
34637,FL,1,1
34638,FL,1,1
34639,FL,1,1
34652,FL,1,1
34653,FL,1,1
34654,FL,1,1
34655,FL,1,1
34656,FL,1,1
34660,FL,1,1
34661,FL,2,2
34667,FL,1,1
34668,FL,1,1
34669,FL,1,1
34673,FL,1,1
34674,FL,1,1
34677,FL,1,1
34679,FL,1,1.1
34680,FL,1,1
34681,FL,1,1
34682,FL,1,1
34683,FL,1,1
34684,FL,1,1
34685,FL,1,1
34688,FL,1,1
34689,FL,1,1
34690,FL,1,1
34691,FL,1,1
34692,FL,1,1
34695,FL,1,1
34697,FL,1,1
34698,FL,1,1
34705,FL,1,1
34711,FL,1,1
34712,FL,1,1
34713,FL,2,2.1
34714,FL,2,2.1
34715,FL,1,1
34729,FL,1,1
34731,FL,1,1
34734,FL,1,1
34736,FL,1,1
34737,FL,1,1
34739,FL,2,2
34740,FL,1,1
34741,FL,1,1.1
34742,FL,1,1.1
34743,FL,1,1.1
34744,FL,1,1.1
34745,FL,1,1.1
34746,FL,1,1.1
34747,FL,1,1
34748,FL,1,1
34749,FL,1,1
34753,FL,1,1
34755,FL,1,1
34756,FL,1,1
34758,FL,2,2.1
34759,FL,2,2.1
34760,FL,1,1
34761,FL,1,1
34762,FL,1,1
34769,FL,1,1.1
34770,FL,1,1.1
34771,FL,1,1.1
34772,FL,1,1.1
34773,FL,2,2
34777,FL,1,1
34778,FL,1,1
34785,FL,1,1.1
34786,FL,1,1
34787,FL,1,1
34788,FL,1,1
34789,FL,1,1
34797,FL,1,1
34945,FL,1,1
34946,FL,1,1
34947,FL,1,1
34948,FL,1,1
34949,FL,1,1
34950,FL,1,1
34951,FL,1,1
34952,FL,1,1
34953,FL,1,1
34954,FL,1,1
34956,FL,2,2
34957,FL,1,1
34958,FL,1,1
34972,FL,4,4
34973,FL,4,4
34974,FL,4,4
34979,FL,1,1
34981,FL,1,1
34982,FL,1,1
34983,FL,1,1
34984,FL,1,1
34985,FL,1,1
34986,FL,1,1
34987,FL,1,1
34988,FL,2,2
34990,FL,1,1
34991,FL,1,1
34992,FL,1,1
34994,FL,1,1
34995,FL,1,1
34996,FL,1,1
34997,FL,1,1
35004,AL,2,2
35005,AL,1,1
35006,AL,2,2
35007,AL,1,1
35010,AL,7,7
35011,AL,7,7
35013,AL,7,7.1
35014,AL,6,6
35015,AL,1,1
35016,AL,7,7.1
35019,AL,9,9
35020,AL,1,1
35021,AL,1,1
35022,AL,1,1
35023,AL,1,1
35031,AL,3,3
35032,AL,4,4
35033,AL,5,5.1
35034,AL,2,2
35035,AL,2,2
35036,AL,1,1
35038,AL,2,2
35040,AL,1,1
35042,AL,2,2
35043,AL,2,2
35044,AL,4,4
35045,AL,7,7
35046,AL,8,8
35048,AL,1,1
35049,AL,2,2
35051,AL,2,2
35052,AL,2,2
35053,AL,5,5
35054,AL,4,4
35055,AL,4,4
35056,AL,4,4
35057,AL,5,5
35058,AL,5,5
35060,AL,1,1
35061,AL,1,1
35062,AL,2,2
35063,AL,2,2
35064,AL,1,1
35068,AL,1,1
35070,AL,5,5
35071,AL,1,1
35072,AL,8,8
35073,AL,1,1
35074,AL,2,2
35077,AL,5,5
35078,AL,2,2
35079,AL,2,2
35080,AL,1,1
35082,AL,4,4
35083,AL,5,5
35085,AL,2,2
35087,AL,6,6
35089,AL,8,8
35091,AL,1,1
35094,AL,1,1
35096,AL,2,2
35097,AL,2,2
35098,AL,5,5
35111,AL,2,2
35112,AL,2,2
35114,AL,1,1
35115,AL,1,1
35116,AL,1,1
35117,AL,1,1
35118,AL,2,2
35119,AL,1,1
35120,AL,2,2
35121,AL,7,7.1
35123,AL,1,1
35124,AL,1,1
35125,AL,4,4
35126,AL,1,1
35127,AL,1,1
35128,AL,4,4
35130,AL,2,2
35131,AL,2,2
35133,AL,2,2
35135,AL,5,5
35136,AL,3,3
35137,AL,1,1
35139,AL,1,1
35142,AL,1,1
35143,AL,2,2
35144,AL,1,1
35146,AL,2,2
35147,AL,1,1
35148,AL,2,2
35149,AL,5,5
35150,AL,4,4
35151,AL,5,5
35160,AL,4,4
35161,AL,4,4
35171,AL,2,2
35172,AL,2,2
35173,AL,1,1
35175,AL,2,2
35176,AL,2,2
35178,AL,2,2
35179,AL,5,5
35180,AL,2,2
35181,AL,1,1
35182,AL,5,5
35183,AL,5,5
35184,AL,2,2
35185,AL,2,2
35186,AL,2,2
35187,AL,1,1
35188,AL,2,2
35201,AL,1,1
35202,AL,1,1
35203,AL,1,1
35204,AL,1,1
35205,AL,1,1
35206,AL,1,1
35207,AL,1,1
35208,AL,1,1
35209,AL,1,1
35210,AL,1,1
35211,AL,1,1
35212,AL,1,1
35213,AL,1,1
35214,AL,1,1
35215,AL,1,1
35216,AL,1,1
35217,AL,1,1
35218,AL,1,1
35219,AL,1,1
35220,AL,1,1
35221,AL,1,1
35222,AL,1,1
35223,AL,1,1
35224,AL,1,1
35226,AL,1,1
35228,AL,1,1
35229,AL,1,1
35231,AL,1,1
35232,AL,1,1
35233,AL,1,1
35234,AL,1,1
35235,AL,1,1
35236,AL,1,1
35237,AL,1,1
35238,AL,1,1
35242,AL,1,1
35243,AL,1,1
35244,AL,1,1
35246,AL,1,1
35249,AL,1,1
35253,AL,1,1
35254,AL,1,1
35255,AL,1,1
35259,AL,1,1
35260,AL,1,1
35261,AL,1,1
35266,AL,1,1
35270,AL,1,1
35282,AL,1,1
35283,AL,1,1
35285,AL,1,1
35287,AL,1,1
35288,AL,1,1
35290,AL,1,1
35291,AL,1,1
35292,AL,1,1
35293,AL,1,1
35294,AL,1,1
35295,AL,1,1
35296,AL,1,1
35297,AL,1,1
35298,AL,1,1
35401,AL,1,1
35402,AL,1,1
35403,AL,1,1
35404,AL,1,1
35405,AL,1,1
35406,AL,1,1
35407,AL,1,1
35440,AL,2,2
35441,AL,2,2
35442,AL,2,2
35443,AL,2,2
35444,AL,2,2
35446,AL,2,2
35447,AL,2,2
35448,AL,2,2
35449,AL,1,1
35452,AL,1,1
35453,AL,2,2
35456,AL,1,1
35457,AL,2,2
35458,AL,2,2
35459,AL,5,5
35460,AL,10,10
35461,AL,6,6
35462,AL,2,2
35463,AL,2,2
35464,AL,5,5
35466,AL,2,2
35468,AL,2,2
35469,AL,2,2
35470,AL,10,10
35471,AL,6,6
35473,AL,1,1
35474,AL,2,2
35475,AL,2,2
35476,AL,1,1
35477,AL,5,5
35478,AL,2,2
35480,AL,2,2
35481,AL,2,2
35482,AL,2,2
35486,AL,1,1
35487,AL,1,1
35490,AL,2,2
35491,AL,2,2
35501,AL,2,2
35502,AL,2,2
35503,AL,5,5
35504,AL,2,2
35540,AL,2,2
35541,AL,10,10
35542,AL,2,2
35543,AL,10,10
35544,AL,6,6
35545,AL,7,7
35546,AL,2,2
35548,AL,10,10
35549,AL,6,6
35550,AL,2,2
35551,AL,7,7
35552,AL,6,6
35553,AL,10,10
35554,AL,3,3
35555,AL,7,7
35559,AL,3,3
35560,AL,2,2
35563,AL,10,10
35564,AL,10,10
35565,AL,7,7
35570,AL,7,7
35571,AL,10,10
35572,AL,10,10
35573,AL,6,6
35574,AL,6,6
35575,AL,10,10
35576,AL,6,6
35577,AL,10,10
35578,AL,2,2
35579,AL,2,2
35580,AL,2,2
35581,AL,10,10
35582,AL,10,10
35584,AL,2,2
35585,AL,2,2
35586,AL,6,6
35587,AL,5,5
35592,AL,10,10
35593,AL,10,10
35594,AL,10,10
35601,AL,1,1
35602,AL,1,1
35603,AL,1,1
35609,AL,1,1
35610,AL,3,3
35611,AL,4,4
35612,AL,4,4
35613,AL,1,1
35614,AL,4,4
35615,AL,1,1
35616,AL,2,2
35617,AL,2,2
35618,AL,2,2
35619,AL,2,2
35620,AL,5,5
35621,AL,6,6
35622,AL,2,2
35630,AL,1,1
35631,AL,1,1
35632,AL,1,1
35633,AL,2,2
35634,AL,2,2
35640,AL,1,1
35643,AL,2,2
35645,AL,1,1
35646,AL,2,2
35647,AL,5,5
35648,AL,2,2
35649,AL,1,1
35650,AL,2,2
35651,AL,2,2
35652,AL,3,3
35653,AL,2,2
35654,AL,2,2
35660,AL,1,1
35661,AL,1,1
35662,AL,1,1
35670,AL,2,2
35671,AL,5,5.1
35672,AL,2,2
35673,AL,2,2
35674,AL,1,1
35677,AL,2,2
35699,AL,1,1
35739,AL,2,2
35740,AL,7,7.1
35741,AL,1,1
35742,AL,1,1
35744,AL,6,6
35745,AL,2,2
35746,AL,10,10
35747,AL,2,2
35748,AL,2,2
35749,AL,1,1
35750,AL,2,2
35751,AL,2,2
35752,AL,5,5
35754,AL,2,2
35755,AL,5,5
35756,AL,1,1
35757,AL,1,1
35758,AL,1,1
35759,AL,1,1
35760,AL,2,2
35761,AL,1,1
35762,AL,1,1
35763,AL,1,1
35764,AL,2,2
35765,AL,6,6
35766,AL,2,2
35767,AL,1,1
35768,AL,4,4
35769,AL,4,4
35771,AL,6,6
35772,AL,10,10
35773,AL,2,2
35774,AL,2,2
35775,AL,2,2
35776,AL,2,2
35801,AL,1,1
35802,AL,1,1
35803,AL,1,1
35804,AL,1,1
35805,AL,1,1
35806,AL,1,1
35807,AL,1,1
35808,AL,1,1
35809,AL,1,1
35810,AL,1,1
35811,AL,1,1
35812,AL,1,1
35813,AL,1,1
35814,AL,1,1
35815,AL,1,1
35816,AL,1,1
35824,AL,1,1
35893,AL,1,1
35894,AL,1,1
35895,AL,1,1
35896,AL,1,1
35897,AL,1,1
35898,AL,1,1
35899,AL,1,1
35901,AL,1,1
35902,AL,1,1
35903,AL,1,1
35904,AL,1,1
35905,AL,1,1
35906,AL,1,1
35907,AL,1,1
35950,AL,4,4
35951,AL,4,4
35952,AL,3,3
35953,AL,2,2
35954,AL,1,1
35956,AL,5,5
35957,AL,4,4
35958,AL,2,2
35959,AL,2,2
35960,AL,3,3
35961,AL,10,10
35962,AL,5,5
35963,AL,5,5
35964,AL,5,5
35966,AL,2,2
35967,AL,7,7
35968,AL,9,9
35971,AL,6,6
35972,AL,2,2
35973,AL,3,3
35974,AL,5,5
35975,AL,6,6
35976,AL,4,4
35978,AL,10,10
35979,AL,2,2
35980,AL,5,5
35981,AL,2,2
35983,AL,2,2
35984,AL,10,10
35986,AL,10,10
35987,AL,3,3
35988,AL,10,10
35989,AL,10,10
35990,AL,3,3
36003,AL,2,2
36005,AL,2,2
36006,AL,2,2
36008,AL,2,2
36009,AL,2,2
36010,AL,10,10
36013,AL,2,2
36015,AL,2,2
36016,AL,8,8
36017,AL,10,10
36020,AL,1,1
36022,AL,1,1
36023,AL,7,7.1
36024,AL,2,2
36025,AL,1,1
36026,AL,3,3
36027,AL,7,7
36028,AL,9,9
36029,AL,2,2
36030,AL,8,8
36031,AL,2,2
36032,AL,2,2
36033,AL,10,10
36034,AL,5,5
36035,AL,2,2
36036,AL,2,2
36037,AL,7,7
36038,AL,9,9
36039,AL,2,2
36040,AL,2,2
36041,AL,2,2
36042,AL,2,2
36043,AL,2,2
36045,AL,2,2
36046,AL,2,2
36047,AL,2,2
36048,AL,10,10
36049,AL,3,3
36051,AL,2,2
36052,AL,2,2
36053,AL,2,2
36054,AL,1,1
36057,AL,2,2
36061,AL,2,2
36062,AL,2,2
36064,AL,2,2
36065,AL,2,2
36066,AL,1,1
36067,AL,1,1
36068,AL,1,1
36069,AL,2,2
36071,AL,2,2
36072,AL,7,7
36075,AL,2,2
36078,AL,7,7.1
36079,AL,4,4
36080,AL,2,2
36081,AL,4,4
36082,AL,4,4
36083,AL,7,7
36087,AL,7,7
36088,AL,7,7
36089,AL,2,2
36091,AL,8,8
36092,AL,2,2
36093,AL,2,2
36101,AL,1,1
36102,AL,1,1
36103,AL,1,1
36104,AL,1,1
36105,AL,1,1
36106,AL,1,1
36107,AL,1,1
36108,AL,1,1
36109,AL,1,1
36110,AL,1,1
36111,AL,1,1
36112,AL,1,1
36113,AL,1,1
36114,AL,1,1
36115,AL,1,1
36116,AL,1,1
36117,AL,1,1
36118,AL,1,1
36119,AL,1,1
36120,AL,1,1
36121,AL,1,1
36123,AL,1,1
36124,AL,1,1
36125,AL,1,1
36130,AL,1,1
36131,AL,1,1
36132,AL,1,1
36135,AL,1,1
36140,AL,1,1
36141,AL,1,1
36142,AL,1,1
36177,AL,1,1
36191,AL,1,1
36201,AL,1,1
36202,AL,1,1
36203,AL,1,1
36204,AL,1,1
36205,AL,1,1
36206,AL,1,1
36207,AL,1,1
36250,AL,2,2
36251,AL,2,2
36253,AL,1,1
36254,AL,2,2
36255,AL,10,10
36256,AL,9,9
36257,AL,1,1
36258,AL,2,2
36260,AL,1,1
36261,AL,2,2
36262,AL,2,2
36263,AL,10,10
36264,AL,2,2
36265,AL,1,1
36266,AL,2,2
36267,AL,5,5
36268,AL,2,2
36269,AL,2,2
36271,AL,2,2
36272,AL,2,2
36273,AL,5,5
36274,AL,7,7
36275,AL,3,3
36276,AL,10,10
36277,AL,1,1
36278,AL,3,3
36279,AL,2,2
36280,AL,10,10
36301,AL,1,1
36302,AL,1,1
36303,AL,1,1
36304,AL,1,1
36305,AL,1,1
36310,AL,2,2
36311,AL,5,5.1
36312,AL,2,2
36313,AL,2,2
36314,AL,2,2
36316,AL,2,2
36317,AL,2,2
36318,AL,2,2
36319,AL,2,2
36320,AL,2,2
36321,AL,2,2
36322,AL,4,4
36323,AL,10,10
36330,AL,4,4
36331,AL,4,4
36340,AL,2,2
36343,AL,2,2
36344,AL,2,2
36345,AL,2,2
36346,AL,5,5
36349,AL,2,2
36350,AL,1,1
36351,AL,5,5
36352,AL,2,2
36353,AL,2,2
36360,AL,4,4.1
36361,AL,4,4.1
36362,AL,4,4.1
36370,AL,2,2
36371,AL,2,2
36373,AL,8,8
36374,AL,5,5.1
36375,AL,2,2
36376,AL,2,2
36401,AL,7,7
36420,AL,7,7
36421,AL,7,7
36425,AL,10,10
36426,AL,7,7
36427,AL,7,7
36429,AL,7,7
36432,AL,10,10
36435,AL,10,10.1
36436,AL,8,8
36439,AL,10,10
36441,AL,9,9
36442,AL,3,3
36444,AL,10,10
36445,AL,10,10
36446,AL,8,8
36449,AL,10,10
36451,AL,10,10.1
36453,AL,10,10
36454,AL,8,8
36455,AL,3,3
36456,AL,2,2
36457,AL,10,10
36458,AL,7,7
36460,AL,7,7
36461,AL,7,7
36467,AL,7,7
36470,AL,7,7
36471,AL,10,10
36473,AL,8,8
36474,AL,8,8
36475,AL,8,8
36476,AL,7,7
36477,AL,9,9
36480,AL,2,2
36481,AL,10,10
36482,AL,10,10.1
36483,AL,8,8
36502,AL,7,7
36503,AL,7,7
